122 40 6.500 80.0 33.320000 274.500000 35.670000
123 40 6.500 80.0 80.370000 274.500000 81.000000
124 40 6.500 80.0 102.050000 659.600000 102.160000
125 40 6.500 80.0 14.970000 424.800000 15.820000
127 42 5.500 90.0 13.830000 338.600000 15.080000
128 42 5.500 90.0 19.970000 412.400000 20.850000
129 42 5.500 90.0 20.010000 659.600000 20.890000
130 43 5.910 70.0 10.990000 338.600000 14.270000
131 43 5.910 70.0 41.370000 274.500000 43.740000
132 43 5.910 70.0 14.650000 412.400000 15.350000
133 43 5.910 70.0 14.370000 659.600000 14.960000
134 44 5.300 -90.0 2.290000 659.600000 5.500000
137 46 7.350 110.0 119.770000 338.600000 120.810000
138 46 7.350 110.0 24.070000 338.600000 28.790000
139 46 7.350 110.0 0.000000 659.600000 13.940000
140 46 7.350 110.0 89.760000 274.500000 91.140000
141 46 7.350 110.0 193.910000 274.500000 194.550000
142 46 7.350 110.0 150.330000 424.800000 151.160000
143 46 7.350 110.0 1.790000 766.800000 6.780000
144 47 5.340 -85.0 5.960000 659.600000 9.190000
146 48 5.740 176.0 10.210000 1428.000000 10.670000
147 48 5.740 176.0 8.470000 270.800000 9.020000
148 48 5.740 176.0 6.750000 349.900000 7.420000
149 48 5.740 176.0 4.790000 221.800000 5.700000
150 48 5.740 176.0 0.420000 663.300000 3.110000
151 48 5.740 176.0 33.690000 281.600000 33.830000
152 48 5.740 176.0 20.440000 370.800000 20.670000
153 48 5.740 176.0 20.440000 370.800000 20.670000
154 48 5.740 176.0 19.460000 370.800000 19.700000
155 49 5.900 -100.0 35.970000 1000.000000 36.470000
156 49 5.900 -100.0 4.290000 659.600000 7.370000
157 49 5.900 -100.0 18.240000 338.600000 19.200000
158 50 6.530 180.0 0.000000 274.500000 3.410000
159 50 6.530 180.0 0.000000 274.500000 3.400000
160 50 6.530 180.0 0.470000 223.000000 4.010000
161 50 6.530 180.0 8.540000 208.700000 10.570000
162 50 6.530 180.0 10.450000 231.200000 11.560000
163 50 6.530 180.0 23.170000 205.800000 24.600000
164 50 6.530 180.0 15.190000 659.600000 16.060000
165 50 6.530 180.0 7.290000 274.500000 8.350000
166 50 6.530 180.0 49.100000 345.400000 50.100000
167 50 6.530 180.0 13.520000 274.500000 15.340000
169 50 6.530 180.0 22.030000 274.500000 22.540000
170 50 6.530 180.0 7.310000 192.100000 8.610000
171 50 6.530 180.0 0.070000 186.200000 3.470000
172 50 6.530 180.0 19.760000 237.300000 21.680000
173 50 6.530 180.0 6.170000 202.900000 7.580000
174 50 6.530 180.0 12.450000 196.300000 13.480000
175 50 6.530 180.0 17.940000 196.900000 18.850000
176 50 6.530 180.0 21.980000 249.900000 22.830000
178 50 6.530 180.0 10.790000 162.900000 12.900000
179 50 6.530 180.0 4.900000 208.900000 7.380000
180 50 6.530 180.0 1.760000 205.600000 4.820000
181 50 6.530 180.0 0.000000 203.200000 3.490000
182 50 6.530 180.0 0.560000 210.500000 3.590000
183 50 6.530 180.0 3.860000 206.100000 5.610000
184 50 6.530 180.0 5.090000 202.300000 6.630000
185 50 6.530 180.0 5.510000 202.900000 7.940000
186 50 6.530 180.0 35.640000 207.500000 36.920000
187 50 6.530 180.0 12.690000 348.700000 13.530000
188 50 6.530 180.0 30.330000 345.400000 31.100000
189 50 6.530 180.0 9.640000 338.600000 10.790000
190 50 6.530 180.0 24.610000 362.400000 25.230000
191 50 6.530 180.0 31.920000 274.500000 32.230000
192 50 6.530 180.0 14.750000 193.700000 15.480000
193 51 5.010 180.0 12.670000 223.000000 15.830000
194 51 5.010 180.0 25.840000 208.700000 27.530000
195 51 5.010 180.0 11.850000 231.200000 15.190000
196 51 5.010 180.0 51.210000 274.500000 52.080000
197 51 5.010 180.0 24.360000 237.300000 26.150000
198 51 5.010 180.0 9.000000 202.900000 13.090000
199 51 5.010 180.0 14.380000 196.300000 17.240000
200 51 5.010 180.0 18.040000 188.800000 20.390000
201 51 5.010 180.0 15.280000 162.900000 17.990000
202 51 5.010 180.0 10.860000 208.900000 14.430000
203 51 5.010 180.0 10.090000 205.600000 13.860000
204 51 5.010 180.0 9.110000 203.200000 13.160000
205 51 5.010 180.0 9.080000 210.500000 13.140000
206 51 5.010 180.0 9.810000 206.100000 13.660000
207 51 5.010 180.0 9.350000 202.300000 13.330000
208 51 5.010 180.0 7.850000 202.900000 12.320000
209 52 5.620 180.0 11.040000 193.700000 11.530000
210 53 5.800 160.0 30.820000 517.100000 33.080000
213 53 5.800 160.0 37.280000 367.600000 39.170000
214 53 5.800 160.0 17.130000 271.400000 20.920000
215 53 5.800 160.0 16.660000 271.400000 20.530000
216 53 5.800 160.0 56.120000 271.400000 57.380000
217 54 5.420 161.0 29.630000 517.100000 32.990000
220 54 5.420 161.0 27.920000 367.600000 31.460000
221 54 5.420 161.0 3.330000 338.500000 14.880000
222 54 5.420 161.0 10.330000 712.800000 17.800000
223 54 5.420 161.0 16.570000 271.400000 22.020000
224 54 5.420 161.0 21.650000 271.400000 26.060000
225 55 5.190 170.0 12.680000 724.900000 18.590000
226 55 5.190 170.0 7.580000 684.900000 15.570000
227 55 5.190 170.0 15.880000 338.500000 20.910000
228 55 5.190 170.0 41.250000 370.800000 43.440000
229 55 5.190 170.0 20.430000 329.000000 24.540000
230 56 6.060 -35.0 1.100000 338.500000 6.630000
232 56 6.060 -35.0 4.480000 370.800000 6.590000
233 57 5.690 0.0 2.910000 338.500000 9.460000
235 57 5.690 0.0 1.440000 370.800000 9.120000
236 58 5.910 -11.0 5.900000 338.500000 17.050000
237 58 5.910 -11.0 11.510000 345.400000 19.710000
240 59 5.700 28.0 2.750000 338.500000 5.710000
241 59 5.700 28.0 14.190000 345.400000 15.040000
244 60 5.700 0.0 9.360000 338.500000 10.480000
246 61 5.940 -28.0 46.490000 271.400000 48.550000
247 61 5.940 -28.0 19.970000 345.400000 24.390000
248 61 5.940 -28.0 12.030000 338.500000 18.460000
249 61 5.940 -28.0 12.020000 338.500000 18.450000
251 62 4.730 0.0 4.040000 338.500000 7.230000
252 62 4.730 0.0 3.780000 338.500000 7.090000
253 62 4.730 0.0 4.570000 338.500000 7.540000
254 62 4.730 0.0 8.020000 338.500000 10.010000
255 62 4.730 0.0 9.550000 338.500000 11.280000
256 62 4.730 0.0 1.330000 338.500000 6.150000
257 63 4.800 0.0 9.990000 338.500000 11.650000
258 63 4.800 0.0 6.020000 370.800000 8.500000
259 63 4.800 0.0 4.500000 338.500000 7.500000
261 63 4.800 0.0 4.180000 338.500000 7.310000
262 63 4.800 0.0 8.440000 338.500000 10.360000
263 63 4.800 0.0 5.730000 370.800000 8.300000
264 63 4.800 0.0 1.060000 338.500000 6.090000
265 64 6.330 0.0 13.800000 659.600000 14.370000
266 64 6.330 0.0 18.530000 274.500000 18.960000
268 64 6.330 0.0 39.100000 338.600000 39.300000
269 64 6.330 0.0 6.070000 274.500000 7.270000
270 65 4.850 0.0 5.540000 370.800000 9.430000
271 65 4.850 0.0 8.860000 338.500000 11.690000
272 65 4.850 0.0 9.900000 338.500000 12.500000
273 65 4.850 0.0 11.060000 338.500000 13.430000
274 65 4.850 0.0 11.750000 338.500000 14.010000
275 65 4.850 0.0 10.490000 338.500000 12.970000
276 65 4.850 0.0 8.570000 338.500000 11.480000
277 65 4.850 0.0 6.150000 370.800000 9.800000
278 65 4.850 0.0 7.490000 684.900000 10.690000
283 68 6.900 -90.0 52.930000 1000.000000 54.100000
284 68 6.900 -90.0 9.520000 1000.000000 10.520000
285 68 6.900 -90.0 8.140000 1000.000000 10.760000
286 68 6.900 -90.0 17.510000 1000.000000 21.260000
287 68 6.900 -90.0 44.620000 274.500000 46.250000
288 68 6.900 -90.0 22.540000 500.000000 23.350000
289 68 6.900 -90.0 13.340000 600.000000 17.640000
290 68 6.900 -90.0 29.790000 350.000000 32.000000
291 68 6.900 -90.0 27.490000 530.000000 30.070000
292 68 6.900 -90.0 6.780000 1000.000000 10.840000
293 68 6.900 -90.0 59.630000 659.600000 61.500000
294 68 6.900 -90.0 51.740000 460.000000 53.160000
295 69 6.200 -90.0 28.690000 1000.000000 29.860000
296 69 6.200 -90.0 17.790000 1000.000000 19.560000
297 69 6.200 -90.0 14.730000 1000.000000 16.310000
298 69 6.200 -90.0 43.500000 274.500000 44.890000
299 69 6.200 -90.0 41.730000 500.000000 42.650000
300 69 6.200 -90.0 8.810000 600.000000 10.550000
301 69 6.200 -90.0 43.510000 350.000000 44.410000
302 69 6.200 -90.0 22.680000 530.000000 24.080000
303 69 6.200 -90.0 20.380000 1000.000000 20.850000
304 69 6.200 -90.0 64.360000 460.000000 64.760000
305 70 4.700 -90.0 4.840000 659.600000 15.760000
313 72 6.600 -60.0 10.270000 338.600000 13.710000
314 73 5.900 0.0 15.280000 208.700000 15.570000
315 73 5.900 0.0 15.160000 207.500000 15.450000
316 73 5.900 0.0 16.540000 348.700000 16.810000
317 73 5.900 0.0 7.570000 191.100000 8.150000
318 73 5.900 0.0 19.260000 362.400000 19.500000
319 73 5.900 0.0 6.180000 193.700000 6.870000
320 74 5.340 180.0 8.910000 338.500000 9.400000
321 75 5.310 180.0 9.770000 338.500000 10.760000
322 76 6.360 90.0 23.780000 271.400000 24.020000
323 76 6.360 90.0 55.050000 408.900000 55.770000
324 76 6.360 90.0 42.760000 338.500000 43.680000
325 76 6.360 90.0 41.990000 376.100000 42.920000
326 76 6.360 90.0 43.830000 184.800000 44.720000
327 76 6.360 90.0 40.010000 376.100000 40.980000
328 76 6.360 90.0 44.820000 338.500000 45.700000
329 76 6.360 90.0 46.730000 338.500000 47.570000
330 76 6.360 90.0 45.490000 438.300000 46.350000
331 76 6.360 90.0 47.880000 289.600000 48.700000
332 76 6.360 90.0 49.400000 338.500000 50.200000
333 76 6.360 90.0 50.980000 256.800000 51.750000
334 76 6.360 90.0 41.040000 338.500000 41.990000
335 76 6.360 90.0 30.340000 438.300000 31.620000
336 76 6.360 90.0 27.100000 376.100000 28.520000
337 76 6.360 90.0 27.960000 338.500000 29.340000
338 76 6.360 90.0 28.110000 338.500000 29.480000
339 76 6.360 90.0 28.000000 376.100000 29.380000
340 76 6.360 90.0 26.200000 338.500000 27.670000
341 76 6.360 90.0 37.920000 338.500000 38.950000
342 76 6.360 90.0 36.140000 370.800000 37.220000
343 76 6.360 90.0 33.420000 338.500000 34.590000
344 76 6.360 90.0 31.640000 438.300000 32.870000
345 76 6.360 90.0 29.910000 370.800000 31.210000
346 76 6.360 90.0 28.580000 376.100000 29.940000
347 76 6.360 90.0 30.430000 438.300000 31.710000
348 76 6.360 90.0 35.040000 338.500000 36.150000
349 76 6.360 90.0 31.850000 338.500000 33.070000
350 76 6.360 90.0 35.930000 376.100000 37.020000
351 76 6.360 90.0 28.720000 370.800000 30.070000
352 76 6.360 90.0 38.100000 438.300000 39.120000
353 76 6.360 90.0 40.130000 438.300000 41.100000
354 76 6.360 90.0 42.720000 438.300000 43.640000
355 76 6.360 90.0 47.040000 438.300000 47.880000
356 76 6.360 90.0 35.290000 376.100000 36.400000
357 76 6.360 90.0 32.810000 376.100000 34.000000
358 76 6.360 90.0 30.300000 376.100000 31.580000
359 76 6.360 90.0 24.830000 338.500000 26.380000
360 76 6.360 90.0 27.720000 376.100000 29.120000
362 76 6.360 90.0 29.010000 338.500000 30.350000
363 76 6.360 90.0 30.910000 297.200000 32.170000
364 76 6.360 90.0 33.280000 376.100000 34.450000
366 76 6.360 90.0 39.940000 438.300000 40.920000
368 76 6.360 90.0 7.690000 257.400000 8.410000
369 76 6.360 90.0 25.980000 684.900000 27.460000
370 77 5.090 106.0 26.490000 376.100000 29.080000
371 77 5.090 106.0 4.040000 376.100000 12.660000
372 77 5.090 106.0 3.380000 376.100000 12.470000
373 77 5.090 106.0 3.380000 376.100000 12.470000
374 77 5.090 106.0 13.100000 352.200000 17.760000
375 77 5.090 106.0 11.630000 338.500000 16.710000
376 77 5.090 106.0 13.110000 271.400000 17.770000
377 77 5.090 106.0 5.080000 438.300000 13.030000
379 77 5.090 106.0 5.790000 376.100000 13.320000
380 77 5.090 106.0 4.040000 376.100000 12.660000
381 77 5.090 106.0 1.350000 376.100000 12.080000
382 77 5.090 106.0 4.160000 376.100000 12.700000
383 77 5.090 106.0 8.230000 257.400000 14.550000
384 77 5.090 106.0 7.430000 376.100000 14.110000
385 77 5.090 106.0 8.090000 270.400000 14.470000
386 77 5.090 106.0 3.290000 376.100000 12.440000
387 77 5.090 106.0 16.460000 617.400000 20.370000
388 77 5.090 106.0 8.980000 246.500000 14.990000
389 77 5.090 106.0 4.110000 376.100000 12.690000
390 77 5.090 106.0 16.100000 338.500000 20.080000
391 78 5.380 90.0 15.560000 352.200000 15.750000
392 78 5.380 90.0 14.570000 338.500000 14.770000
393 78 5.380 90.0 15.760000 617.400000 15.940000
394 79 5.180 116.0 6.340000 376.100000 11.010000
395 79 5.180 116.0 6.340000 376.100000 11.010000
396 79 5.180 116.0 13.150000 352.200000 15.940000
397 79 5.180 116.0 11.900000 338.500000 14.920000
398 79 5.180 116.0 4.350000 376.100000 9.990000
399 79 5.180 116.0 7.730000 376.100000 11.860000
400 79 5.180 116.0 7.730000 376.100000 11.860000
401 79 5.180 116.0 10.760000 376.100000 14.030000
402 79 5.180 116.0 8.850000 376.100000 12.620000
403 79 5.180 116.0 14.470000 617.400000 17.040000
404 79 5.180 116.0 5.120000 376.100000 10.350000
405 80 5.770 102.0 12.380000 352.200000 14.420000
406 80 5.770 102.0 11.210000 338.500000 13.430000
407 80 5.770 102.0 4.600000 376.100000 8.710000
408 80 5.770 102.0 8.550000 376.100000 11.310000
409 80 5.770 102.0 8.550000 376.100000 11.310000
410 80 5.770 102.0 11.090000 376.100000 13.330000
411 80 5.770 102.0 16.170000 257.400000 17.790000
412 80 5.770 102.0 16.170000 257.400000 17.790000
413 80 5.770 102.0 9.990000 376.100000 12.430000
414 80 5.770 102.0 13.400000 617.400000 15.300000
415 80 5.770 102.0 5.990000 376.100000 9.520000
416 81 4.890 85.0 9.270000 338.500000 12.180000
417 81 4.890 85.0 11.270000 617.400000 13.770000
418 82 5.210 90.0 9.570000 338.500000 12.740000
419 82 5.210 90.0 12.020000 617.400000 14.660000
420 83 6.700 -174.0 65.670000 338.600000 65.980000
423 85 5.230 161.0 13.570000 338.500000 15.130000
424 85 5.230 161.0 18.740000 617.400000 19.900000
437 87 6.880 -70.0 83.000000 424.800000 84.090000
439 87 6.880 -70.0 84.800000 424.800000 86.670000
442 88 5.100 -65.0 18.010000 338.600000 20.600000
443 88 5.100 -65.0 23.200000 659.600000 25.260000
444 88 5.100 -65.0 50.430000 659.600000 51.410000
445 89 5.500 -90.0 8.220000 274.500000 12.190000
446 90 6.190 180.0 51.680000 220.000000 51.770000
447 90 6.190 180.0 24.480000 239.700000 24.660000
448 90 6.190 180.0 3.220000 488.800000 4.400000
449 90 6.190 180.0 39.080000 288.600000 39.190000
450 90 6.190 180.0 23.230000 462.200000 23.430000
452 90 6.190 180.0 53.890000 116.400000 53.970000
453 90 6.190 180.0 31.340000 367.600000 31.480000
454 90 6.190 180.0 14.830000 729.700000 15.130000
455 90 6.190 180.0 14.900000 1428.000000 15.200000
456 90 6.190 180.0 13.680000 270.800000 14.000000
457 90 6.190 180.0 13.010000 349.900000 13.350000
458 90 6.190 180.0 11.530000 221.800000 11.910000
459 90 6.190 180.0 9.850000 663.300000 10.300000
460 90 6.190 180.0 12.060000 333.900000 12.430000
461 90 6.190 180.0 3.450000 281.600000 4.570000
463 90 6.190 180.0 26.420000 215.500000 26.590000
464 90 6.190 180.0 26.420000 215.500000 26.590000
465 90 6.190 180.0 26.420000 215.500000 26.590000
466 90 6.190 180.0 26.420000 215.500000 26.590000
467 90 6.190 180.0 26.420000 215.500000 26.590000
468 90 6.190 180.0 63.160000 271.400000 63.230000
469 90 6.190 180.0 70.930000 190.100000 70.990000
470 90 6.190 180.0 27.150000 370.800000 27.310000
476 90 6.190 180.0 45.470000 714.000000 45.570000
477 91 5.800 -96.0 12.800000 659.600000 18.890000
478 91 5.800 -96.0 49.330000 200.000000 51.290000
479 91 5.800 -96.0 29.710000 338.600000 31.230000
480 91 5.800 -96.0 29.580000 338.600000 32.740000
481 91 5.800 -96.0 45.470000 338.600000 47.590000
485 94 5.820 10.0 21.930000 359.200000 23.700000
494 96 5.200 -121.0 43.380000 659.600000 44.450000
495 97 6.760 90.0 2.480000 659.600000 9.600000
496 97 6.760 90.0 0.000000 659.600000 4.930000
497 97 6.760 90.0 4.930000 659.600000 7.680000
498 98 5.450 165.0 14.760000 215.500000 17.140000
499 98 5.450 165.0 14.760000 215.500000 17.140000
501 98 5.450 165.0 11.350000 684.900000 14.310000
502 99 5.600 175.0 15.860000 281.600000 18.320000
511 101 6.060 150.0 38.220000 684.900000 38.430000
512 101 6.060 150.0 51.910000 684.900000 52.060000
513 101 6.060 150.0 42.170000 338.500000 42.360000
514 101 6.060 150.0 6.740000 345.400000 7.840000
515 101 6.060 150.0 52.260000 275.000000 52.410000
516 101 6.060 150.0 27.210000 370.800000 27.500000
517 101 6.060 150.0 0.990000 345.400000 6.820000
518 101 6.060 150.0 12.790000 345.400000 14.240000
519 101 6.060 150.0 34.480000 338.500000 34.710000
520 101 6.060 150.0 71.700000 345.400000 72.970000
521 101 6.060 150.0 29.560000 338.500000 29.830000
522 101 6.060 150.0 35.340000 207.500000 35.570000
523 101 6.060 150.0 41.740000 345.400000 41.930000
524 101 6.060 150.0 23.200000 379.300000 26.880000
526 101 6.060 150.0 32.650000 345.400000 35.360000
527 101 6.060 150.0 3.670000 345.400000 12.070000
528 101 6.060 150.0 54.670000 684.900000 54.820000
529 101 6.060 150.0 0.000000 345.400000 4.040000
530 101 6.060 150.0 10.080000 207.500000 10.840000
531 101 6.060 150.0 67.380000 370.800000 67.500000
532 101 6.060 150.0 77.980000 390.200000 78.090000
533 101 6.060 150.0 64.830000 370.800000 64.950000
534 101 6.060 150.0 22.960000 370.800000 23.310000
535 101 6.060 150.0 30.710000 338.500000 30.970000
536 101 6.060 150.0 38.940000 684.900000 39.140000
537 101 6.060 150.0 16.550000 684.900000 17.030000
538 101 6.060 150.0 37.660000 271.400000 37.870000
539 101 6.060 150.0 64.680000 370.800000 64.800000
540 101 6.060 150.0 0.000000 345.400000 6.040000
541 101 6.060 150.0 48.920000 684.900000 49.080000
542 101 6.060 150.0 38.010000 338.500000 38.220000
543 102 5.770 20.0 24.250000 271.400000 24.430000
544 102 5.770 20.0 23.380000 271.400000 23.570000
545 102 5.770 20.0 14.990000 345.400000 15.290000
546 102 5.770 20.0 24.370000 338.500000 24.560000
547 102 5.770 20.0 6.070000 271.400000 6.770000
548 103 6.190 -163.0 21.550000 271.400000 21.920000
549 103 6.190 -163.0 14.380000 271.400000 17.170000
550 103 6.190 -163.0 14.970000 345.400000 18.310000
551 103 6.190 -163.0 29.350000 338.500000 31.190000
552 103 6.190 -163.0 22.080000 338.500000 24.470000
553 103 6.190 -163.0 18.300000 345.400000 21.120000
555 103 6.190 -163.0 34.910000 345.400000 36.470000
556 103 6.190 -163.0 28.200000 359.200000 30.110000
557 103 6.190 -163.0 50.920000 345.400000 51.980000
558 103 6.190 -163.0 6.440000 271.400000 7.580000
559 104 5.650 0.0 25.900000 271.400000 26.380000
560 104 5.650 0.0 11.920000 345.400000 12.930000
561 104 5.650 0.0 15.240000 271.400000 16.040000
562 105 5.440 160.0 26.700000 271.400000 28.240000
563 105 5.440 160.0 10.220000 271.400000 13.750000
568 108 5.800 0.0 2.140000 545.000000 6.300000
569 108 5.800 0.0 3.710000 350.000000 6.990000
585 110 5.500 160.0 3.690000 659.600000 7.040000
586 111 6.600 -110.0 68.740000 424.800000 70.490000
589 113 5.990 150.0 1.670000 550.000000 14.660000
590 113 5.990 150.0 8.720000 370.800000 19.520000
591 113 5.990 150.0 25.810000 234.900000 29.600000
592 113 5.990 150.0 4.530000 367.500000 17.420000
593 113 5.990 150.0 32.560000 297.700000 36.970000
594 113 5.990 150.0 4.340000 308.600000 16.720000
595 113 5.990 150.0 10.310000 308.600000 17.790000
596 113 5.990 150.0 25.910000 545.700000 29.900000
597 113 5.990 150.0 29.090000 355.800000 32.700000
598 113 5.990 150.0 22.500000 446.000000 28.500000
600 113 5.990 150.0 19.110000 370.800000 23.990000
602 113 5.990 150.0 20.370000 271.400000 26.340000
603 113 5.990 150.0 52.760000 338.500000 54.740000
604 113 5.990 150.0 45.980000 267.500000 48.960000
605 113 5.990 150.0 44.880000 308.600000 48.180000
607 113 5.990 150.0 29.850000 361.200000 33.190000
608 113 5.990 150.0 26.300000 160.600000 30.030000
609 113 5.990 150.0 62.560000 438.300000 64.960000
610 113 5.990 150.0 70.040000 450.300000 72.190000
611 113 5.990 150.0 18.320000 308.600000 23.370000
612 113 5.990 150.0 13.580000 405.200000 20.910000
613 113 5.990 150.0 9.490000 271.400000 18.590000
614 113 5.990 150.0 14.900000 245.100000 20.790000
615 113 5.990 150.0 14.950000 271.900000 20.820000
616 113 5.990 150.0 0.750000 308.600000 15.670000
617 113 5.990 150.0 35.040000 308.600000 37.920000
618 113 5.990 150.0 36.690000 270.200000 39.450000
620 113 5.990 150.0 14.680000 446.000000 22.820000
621 113 5.990 150.0 13.670000 446.000000 22.110000
622 113 5.990 150.0 9.600000 337.000000 17.390000
623 113 5.990 150.0 102.890000 338.500000 103.900000
624 113 5.990 150.0 42.160000 370.800000 44.580000
625 113 5.990 150.0 21.410000 316.000000 25.860000
626 113 5.990 150.0 18.230000 301.000000 23.290000
627 113 5.990 150.0 21.510000 297.100000 25.940000
628 113 5.990 150.0 28.000000 234.900000 31.530000
629 113 5.990 150.0 26.140000 278.000000 29.890000
630 113 5.990 150.0 25.950000 278.000000 29.730000
631 113 5.990 150.0 32.110000 740.100000 35.230000
632 113 5.990 150.0 8.560000 446.000000 16.970000
634 113 5.990 150.0 11.070000 446.000000 18.860000
635 113 5.990 150.0 19.220000 316.500000 24.080000
636 113 5.990 150.0 27.940000 255.000000 31.470000
637 113 5.990 150.0 6.000000 405.200000 16.530000
638 113 5.990 150.0 15.340000 315.100000 21.110000
639 113 5.990 150.0 4.500000 349.400000 15.180000
640 113 5.990 150.0 14.460000 308.600000 20.480000
641 113 5.990 150.0 20.350000 308.700000 24.990000
642 113 5.990 150.0 16.770000 294.200000 22.170000
643 113 5.990 150.0 23.400000 1222.500000 27.640000
644 113 5.990 150.0 34.100000 229.800000 37.050000
645 113 5.990 150.0 19.800000 270.200000 24.540000
646 113 5.990 150.0 24.610000 405.200000 28.560000
647 113 5.990 150.0 30.400000 370.800000 33.680000
648 113 5.990 150.0 19.280000 446.000000 26.040000
649 113 5.990 150.0 14.170000 361.200000 20.280000
650 113 5.990 150.0 10.240000 308.600000 17.750000
651 113 5.990 150.0 69.590000 425.300000 71.750000
652 113 5.990 150.0 22.400000 234.900000 26.680000
653 113 5.990 150.0 65.320000 271.400000 67.620000
654 113 5.990 150.0 26.310000 361.200000 30.040000
655 113 5.990 150.0 56.480000 446.000000 59.130000
656 113 5.990 150.0 56.970000 327.400000 59.600000
657 113 5.990 150.0 46.430000 622.900000 48.640000
658 113 5.990 150.0 61.540000 349.500000 63.230000
659 113 5.990 150.0 60.350000 376.100000 62.070000
661 113 5.990 150.0 32.360000 684.900000 36.790000
662 113 5.990 150.0 72.620000 405.200000 74.690000
663 113 5.990 150.0 14.500000 821.700000 22.730000
664 113 5.990 150.0 28.370000 446.000000 33.110000
665 113 5.990 150.0 49.180000 269.100000 52.200000
666 113 5.990 150.0 55.930000 285.900000 58.610000
667 113 5.990 150.0 38.040000 280.900000 41.690000
668 113 5.990 150.0 14.370000 270.200000 20.420000
670 113 5.990 150.0 38.700000 446.000000 41.320000
671 113 5.990 150.0 31.590000 508.100000 36.110000
672 113 5.990 150.0 31.800000 271.400000 36.290000
673 113 5.990 150.0 32.130000 271.400000 36.550000
674 113 5.990 150.0 4.300000 370.800000 17.300000
