ID,Short Name,Run IDs,Vs30,Depth 2.5 km/sec,Vs30 Type,Depth 1.0 km/sec,Source ID,Rup ID,DistanceJB,DistanceRup,DistanceSeis,DistanceX,mean (CB2008),std. dev. (CB2008),mean (Boore2008),std. dev. (Boore2008),mean (CY2008),std. dev. (CY2008),mean (AS2008),std. dev. (AS2008)
18,USC,"747,778,801,827,930,983",280.0,3.874125,Inferred,575.8070068359375,79,0,75.30275212638456,75.30290408685386,75.83904739841611,-61.03405904158739,-1.8100793844292569,0.5618952765224111,-1.714924864945053,0.596,-1.795776206764918,0.5594512555092844,-1.7126128017580757,0.5731633868567898
19,PAS,"748,785",748.0,0.30839474487304686,Inferred,8.46961498260498,79,0,60.0223572934156,60.022547939625476,60.5315680240668,-43.42041621268189,-1.9836724879394718,0.5892003054989026,-1.8523475928945303,0.596,-1.9820252141672199,0.6041996842143662,-1.9135315152323213,0.6102693090317902
20,LADT,"749,831",390.0,2.613642578125,Inferred,305.8071594238281,79,0,71.33032296608515,71.33048338930706,71.86159632110079,-56.570640958581244,-1.9309621296470343,0.5749037875020607,-1.7946606031405805,0.596,-1.8601514279982574,0.5816505111142277,-1.7865952949984272,0.5891268696771044
21,LBP,750,236.0,2.31894775390625,Inferred,421.5738525390625,79,0,87.99571888717098,87.99584892809555,88.59037221519556,-84.12907018838929,-2.004598804895217,0.5605014132041091,-1.7866123031260301,0.596,-1.8935820463174668,0.552725627447316,-1.7710098360834372,0.5672028126389136
22,WNGC,"751,781,811,823,829",280.0,2.805896240234375,Inferred,504.44607543945307,79,0,56.35454057895388,56.354743633266196,56.942699668838806,-49.23412214178517,-1.6556810026545707,0.5582844980713131,-1.4549441066661923,0.596,-1.5253007231470856,0.5478225276514903,-1.506273344888286,0.5648572218561031
23,SABD,752,280.0,2.36867041015625,Inferred,364.7810363769531,79,0,68.90223823332086,68.90240430977354,69.52282327864872,-68.90202617092487,-1.826659126283773,0.5625317853899396,-1.6273491351882547,0.596,-1.7102347276022707,0.5559680870799115,-1.6487165432914945,0.5707631882261839
24,SBSM,"753,782,810",280.0,1.824324951171875,Inferred,325.2884521484375,79,0,11.38219383391622,11.383199136404391,12.32775105344003,-11.378041739296537,-0.5771678039148314,0.5115888367070285,-0.5374182731605939,0.596,-0.38186030504963764,0.4857419648395627,-0.5452612848966256,0.4982159168443478
25,FFI,754,390.0,4.94453857421875,Inferred,89.78324127197266,79,0,87.95855621675591,87.95868631262296,88.30062653394175,-39.75480518185273,-1.927954568816808,0.5746039627481463,-2.0332693689447545,0.596,-2.0839880440575285,0.5858228683622172,-1.9466113393200322,0.5921614247804105
26,CCP,755,387.0,3.22153369140625,Inferred,381.51092529296875,79,0,84.48385005352768,84.48398550005288,84.98120854561596,-63.06564303062244,-2.0561041804640654,0.5761475613726871,-1.981088108364274,0.596,-2.0362239408438323,0.5846237765814399,-1.9127289544622006,0.591303419094753
27,SMCA,756,387.0,2.479776611328125,Inferred,526.83056640625,79,0,92.8864553410822,92.88657853499102,93.38679553911926,-70.85948754112827,-2.170535978281211,0.5774099637554769,-2.099238487534509,0.596,-2.142251579302366,0.5864976905634147,-1.9854635217070398,0.592597000957429
28,PTWN,215,748.0,0.0,Inferred,0.0,79,0,23.67737783853591,27.008765086752096,27.008765086752096,27.415661356422003,-1.2184979454500957,0.5892003054989026,-1.0814578187541553,0.596,-1.1187840014217973,0.6021566028160638,-1.1487684755246261,0.6102624392287789
29,PERR,"216,758",748.0,0.0,Inferred,0.0,79,0,35.94868459960207,35.94900291451578,36.62671882162381,-35.94830353486208,-1.5119469396291942,0.5892003054989026,-1.3888047710828377,0.596,-1.454177568948065,0.6029898092574201,-1.5018389684722686,0.6102661206674759
30,GAVI,"217,759",748.0,0.0,Inferred,0.0,79,0,42.31684260270281,42.31711301551798,42.975668651487034,-42.31512218635864,-1.6644409995159635,0.5892003054989026,-1.5239714441711163,0.596,-1.6200559026667412,0.603388689999747,-1.632356766128466,0.6102672547252961
31,MBRD,"218,760,783",387.0,0.3061561279296875,Inferred,150.0,79,0,25.190869916346557,25.19132416623809,25.927965976908848,-25.189698127441833,-1.061787193368586,0.5589198022546548,-0.9857245231319705,0.596,-0.8838411185083765,0.557282721518509,-1.0259015135948886,0.5662587214618029
32,PEDL,"219,761,834,875,932",748.0,0.3061571044921875,Inferred,150.0,79,0,26.483309350195828,26.483741432138455,27.21287014576697,-26.482429421779994,-1.220243928329995,0.5892003054989026,-1.1591987541710809,0.596,-1.1490158947375115,0.6022370456502567,-1.2592658629550086,0.6102636633378085
33,LBUT,"220,762",748.0,0.0,Inferred,0.0,79,0,39.558334345559,40.51859870776298,40.52731408878052,15.352925169775212,-1.6176269379437307,0.5892003054989026,-1.4668967864746807,0.596,-1.56989478588921,0.6032694951861503,-1.597546780305472,0.6102669642618835
34,ALIS,"221,763,876,933",748.0,0.0,Inferred,0.0,79,0,50.88588922269276,50.88611409894016,51.169283419112695,-13.463287264518497,-1.8387225978164226,0.5892003054989026,-1.6898561376091283,0.596,-1.8097084252189741,0.6038254809941084,-1.7804995994836816,0.6102683990969638
35,PACI,"222,764,784",748.0,0.0,Inferred,0.0,79,0,39.037806662338056,39.03809978869723,39.42244154960501,-15.586101767346301,-1.588801120336718,0.5892003054989026,-1.455887103851376,0.596,-1.5377874825374584,0.6031925123857477,-1.5677413639041407,0.6102667087210926
36,SLVW,"223,765,901,950",748.0,0.0,Inferred,0.0,79,0,3.7524424442137976,7.5198159387022585,7.715724237498032,7.611720552847744,-0.18476995963086354,0.5892003054989026,-0.10366286770519222,0.596,-0.1271163546837601,0.5998764477121178,0.17210690954027183,0.6102385455907514
37,ALP,"224,856,923,953",354.0,0.0,Inferred,0.0,79,0,79.9673723201904,79.96751541658746,80.04562464665258,3.5872739503823086,-2.047534778660188,0.5738969675741378,-1.8819814230470766,0.596,-1.943204012757727,0.5782167826268766,-1.8374779423676573,0.5866500143062102
38,OSI,"225,913,966",390.0,0.30704888916015627,Inferred,301.09075927734375,79,0,112.45436817463195,112.45446993188787,112.64524729199537,-21.901764044942766,-2.3763637024304756,0.5795111145089816,-2.370665883257088,0.596,-2.376626529840981,0.5904663984906303,-2.186123262898103,0.5957909409670432
39,PDE,"226,914,967",455.0,1.891710693359375,Inferred,150.0,79,0,95.6373950556412,95.63751470597185,95.91548442784635,-32.60238822695665,-2.244410160264464,0.5812960896613505,-2.2032310955860694,0.596,-2.2488678101258524,0.5939681533334774,-2.073484251545359,0.5984137710350453
40,MOP,"227,909,964",349.0,2.317824951171875,Inferred,300.07830810546875,79,0,124.43038592392585,124.43047788738627,124.78134708100575,-62.35553022614747,-2.411108090754179,0.5777357776709554,-2.4844426476359702,0.596,-2.4588385863062845,0.5880234736857289,-2.266656903107942,0.5940969151735674
41,LGU,"228,382,642,656,664,665,737,908,960,963",390.0,0.30588656616210935,Inferred,300.036865234375,79,0,141.22029778213567,141.22037881191676,141.62380704805966,-86.21992258326235,-2.5893995082486234,0.5811575006417065,-2.7486317994456226,0.596,-2.692077596038448,0.5945041644421071,-2.479931707476587,0.5991677716533633
42,WSS,"229,921,974",390.0,2.6350205078125,Inferred,85.74756622314453,79,0,102.27708172403806,102.27719360684354,102.69186720450647,-61.9343161286625,-2.261711014080981,0.578463869339392,-2.232269565138025,0.596,-2.2587816272374357,0.5887050643778688,-2.0718594841307088,0.594210121850586
43,HLL,"230,905,959",280.0,1.1223736572265626,Inferred,320.9423828125,79,0,75.95770363108782,75.95785428126817,76.40901807789903,-48.872728654685226,-1.9110424213346615,0.5644145373374495,-1.7238754553123226,0.596,-1.8043816810283662,0.5597872558441477,-1.7188712278446696,0.5733906870153928
44,LGB,"231,907,962",280.0,4.502671875,Inferred,717.0183715820312,79,0,66.89992908088387,66.90010012797805,67.48128514586809,-59.37915124653074,-1.6545885521520787,0.5578084298261566,-1.599909800284487,0.596,-1.4990931390775892,0.5547964284945455,-1.6276270793412508,0.5699383132885905
45,COO,232,280.0,4.596244140625,Inferred,706.7113037109375,79,0,77.11134646111651,77.111494857463,77.6928475691047,-70.04659938480285,-1.7678206836495198,0.560702340843963,-1.7396364196706529,0.596,-1.644860634086434,0.5603706329134476,-1.7297768065402293,0.573783524691267
46,LAF,"233,906,961",387.0,2.5221943359375,Inferred,468.18499755859375,79,0,87.4617084009625,87.46183923587012,88.0265904224823,-77.70022897430464,-2.1151702923197613,0.576830089898517,-2.023184778082583,0.596,-2.0744119609808074,0.5853130115841724,-1.939264771004759,0.5917856378786438
47,RPV,"234,918,971",515.0,0.0,Inferred,0.0,79,0,101.24574636007017,101.2458593825637,101.81759239973705,-93.12485073827274,-2.3751882837133333,0.5841246056170386,-2.3318990388312613,0.596,-2.3790238601848728,0.5985920470376962,-2.175663308716764,0.6023734832977018
48,DLA,"235,904,958",280.0,5.349873046875,Inferred,823.2176513671875,79,0,72.39489218792437,72.39505025212283,73.00278170028876,-69.49963971312177,-1.660368809008534,0.5577729171316894,-1.675162090628348,0.596,-1.5303856293345808,0.5579153841073891,-1.68421721403706,0.5721148069436819
49,BRE,"236,902,956",280.0,3.815594482421875,Inferred,688.8037719726562,79,0,69.132572844046,69.1327383671696,69.75358649097153,-68.45342468879711,-1.742448382102528,0.5602688049507943,-1.630504216696708,0.596,-1.5576426383279895,0.5561001903438614,-1.6511071225542568,0.5708556496425926
