ID,Short Name,Run IDs,Vs30,Depth 2.5 km/sec,Vs30 Type,Depth 1.0 km/sec,Source ID,Rup ID,DistanceJB,DistanceRup,DistanceSeis,DistanceX,mean (CB2008),std. dev. (CB2008),mean (Boore2008),std. dev. (Boore2008),mean (CY2008),std. dev. (CY2008),mean (AS2008),std. dev. (AS2008)
18,USC,"747,778,801,827,930,983",280.0,3.874125,Inferred,575.8070068359375,79,0,75.30275212638456,75.30290408685386,75.83904739841611,-61.03405904158739,-2.452560995828448,0.6354146904298845,-2.515259398934486,0.679,-2.582537603586137,0.6502206505101927,-2.3328222885812684,0.6510270596174828
19,PAS,"748,785",748.0,0.30839474487304686,Inferred,8.46961498260498,79,0,60.0223572934156,60.022547939625476,60.5315680240668,-43.42041621268189,-3.4164322945991246,0.6369552574553411,-3.0781828778453706,0.679,-3.414556813305924,0.6638833874969671,-3.077269888510576,0.6536084454778718
20,LADT,"749,831",390.0,2.613642578125,Inferred,305.8071594238281,79,0,71.33032296608515,71.33048338930706,71.86159632110079,-56.570640958581244,-2.848011915560023,0.6368686368534502,-2.7330716175995784,0.679,-3.0267627335489236,0.6581107225433231,-2.6359304403634924,0.6534494786334757
21,LBP,750,236.0,2.31894775390625,Inferred,421.5738525390625,79,0,87.99571888717098,87.99584892809555,88.59037221519556,-84.12907018838929,-2.6191515772642786,0.634945471319474,-2.4471119542974256,0.679,-2.7484609480006204,0.6458776951533902,-2.5471416716131445,0.6498644015055169
22,WNGC,"751,781,811,823,829",280.0,2.805896240234375,Inferred,504.44607543945307,79,0,56.35454057895388,56.354743633266196,56.942699668838806,-49.23412214178517,-2.4210027324448227,0.6351941398146287,-2.3198942534837057,0.679,-2.463429864523627,0.6482971769475536,-2.2073657768111175,0.65040573294459
23,SABD,752,280.0,2.36867041015625,Inferred,364.7810363769531,79,0,68.90223823332086,68.90240430977354,69.52282327864872,-68.90202617092487,-2.5687716168625307,0.6354531057750754,-2.453341130588272,0.679,-2.7446888320075704,0.649659010097262,-2.46754840710605,0.6508493729123191
24,SBSM,"753,782,810",280.0,1.824324951171875,Inferred,325.2884521484375,79,0,11.38219383391622,11.383199136404391,12.32775105344003,-11.378041739296537,-1.2991523050926104,0.631773383537805,-1.3935625660404973,0.679,-1.2819421671395845,0.6365493123795157,-1.4425789985872142,0.6445229334345
25,FFI,754,390.0,4.94453857421875,Inferred,89.78324127197266,79,0,87.95855621675591,87.95868631262296,88.30062653394175,-39.75480518185273,-2.645902743067245,0.6368667334114388,-2.890819337346389,0.679,-3.1725515299509013,0.6586571288528905,-3.0896590222976803,0.6534731157678938
26,CCP,755,387.0,3.22153369140625,Inferred,381.51092529296875,79,0,84.48385005352768,84.48398550005288,84.98120854561596,-63.06564303062244,-2.918382305953278,0.6368537675332656,-2.8542080241541132,0.679,-3.130875256845867,0.6584214462419441,-2.674227588392284,0.6534254896156565
27,SMCA,756,387.0,2.479776611328125,Inferred,526.83056640625,79,0,92.8864553410822,92.88657853499102,93.38679553911926,-70.85948754112827,-3.0395461056350053,0.636863951455544,-2.9278411914313933,0.679,-3.0381023854980835,0.6586632943095084,-2.634486599461424,0.6534383992688088
28,PTWN,215,748.0,0.0,Inferred,0.0,79,0,23.67737783853591,27.008765086752096,27.008765086752096,27.415661356422003,-2.8698486288425693,0.6369552574553411,-2.4759244802476337,0.679,-2.7023738186598205,0.663714411380612,-2.478799059358413,0.6536084454778718
29,PERR,"216,758",748.0,0.0,Inferred,0.0,79,0,35.94868459960207,35.94900291451578,36.62671882162381,-35.94830353486208,-3.112626232810586,0.6369552574553411,-2.735301057172761,0.679,-2.985167156857082,0.6637811105919995,-2.752121646902086,0.6536084454778718
30,GAVI,"217,759",748.0,0.0,Inferred,0.0,79,0,42.31684260270281,42.31711301551798,42.975668651487034,-42.31512218635864,-3.2337737535371365,0.6369552574553411,-2.840980817806624,0.679,-3.1291360549343734,0.6638156144104426,-2.8552028518994037,0.6536084454778718
31,MBRD,"218,760,783",387.0,0.3061561279296875,Inferred,150.0,79,0,25.190869916346557,25.19132416623809,25.927965976908848,-25.189698127441833,-2.2457412518099935,0.6367053710525603,-2.039049358267877,0.679,-2.1506335666999474,0.65443587077136,-2.175299166991072,0.6531606704090105
32,PEDL,"219,761,834,875,932",748.0,0.3061571044921875,Inferred,150.0,79,0,26.483309350195828,26.483741432138455,27.21287014576697,-26.482429421779994,-2.8096006738228785,0.6369552574553411,-2.5440807713197704,0.679,-2.719031209082919,0.6637150255019939,-2.453679967431894,0.6536084454778718
33,LBUT,"220,762",748.0,0.0,Inferred,0.0,79,0,39.558334345559,40.51859870776298,40.52731408878052,15.352925169775212,-3.1954418475131408,0.6369552574553411,-2.7969622630312854,0.679,-3.0890693694172926,0.6638060065248982,-2.8277104238672606,0.6536084454778718
34,ALIS,"221,763,876,933",748.0,0.0,Inferred,0.0,79,0,50.88588922269276,50.88611409894016,51.169283419112695,-13.463287264518497,-3.3711606615426746,0.6369552574553411,-2.9641027699873117,0.679,-3.2840069745258558,0.6638526114280052,-2.9722037012048257,0.6536084454778718
35,PACI,"222,764,784",748.0,0.0,Inferred,0.0,79,0,39.037806662338056,39.03809978869723,39.42244154960501,-15.586101767346301,-3.1738119719112996,0.6369552574553411,-2.788370157561636,0.679,-3.0586524734585967,0.6637987122829125,-2.8041705151206426,0.6536084454778718
36,SLVW,"223,765,901,950",748.0,0.0,Inferred,0.0,79,0,3.7524424442137976,7.5198159387022585,7.715724237498032,7.611720552847744,-1.8982258083070889,0.6369552574553411,-1.5202727766025559,0.679,-1.6895996634435209,0.6635163380141255,-1.4529722119966961,0.6536084454778718
37,ALP,"224,856,923,953",354.0,0.0,Inferred,0.0,79,0,79.9673723201904,79.96751541658746,80.04562464665258,3.5872739503823086,-3.111420216116562,0.6365690904329204,-2.748272899618368,0.679,-3.0169737032810433,0.6565357494757031,-3.2638694586695856,0.6528672537400867
38,OSI,"225,913,966",390.0,0.30704888916015627,Inferred,301.09075927734375,79,0,112.45436817463195,112.45446993188787,112.64524729199537,-21.901764044942766,-3.364023857028535,0.6368974136025088,-3.0885832226585315,0.679,-3.337784956260713,0.6592478999572211,-2.931057476597683,0.6535010035793041
39,PDE,"226,914,967",455.0,1.891710693359375,Inferred,150.0,79,0,95.6373950556412,95.63751470597185,95.91548442784635,-32.60238822695665,-3.1906631183168055,0.6369552574553411,-3.067476199524857,0.679,-3.3528178315764157,0.6610048435875665,-3.0631388925736722,0.6536084454778718
40,MOP,"227,909,964",349.0,2.317824951171875,Inferred,300.07830810546875,79,0,124.43038592392585,124.43047788738627,124.78134708100575,-62.35553022614747,-3.1775926858393544,0.6366422688941187,-3.094893017472416,0.679,-3.317385364306248,0.6576941261118431,-2.9585070670431217,0.6530605387649824
41,LGU,"228,382,642,656,664,665,737,908,960,963",390.0,0.30588656616210935,Inferred,300.036865234375,79,0,141.22029778213567,141.22037881191676,141.62380704805966,-86.21992258326235,-3.5350012117030216,0.6369074892248335,-3.287412274552608,0.679,-3.4927729540330126,0.6597698924872925,-3.077663198564666,0.6535265882816236
