ID,Short Name,Run IDs,Vs30,Depth 2.5 km/sec,Vs30 Type,Depth 1.0 km/sec,Source ID,Rup ID,DistanceJB,DistanceRup,DistanceSeis,DistanceX,mean (CB2008),std. dev. (CB2008),mean (Boore2008),std. dev. (Boore2008),mean (CY2008),std. dev. (CY2008),mean (AS2008),std. dev. (AS2008)
18,USC,"747,778,801,827,930,983",280.0,3.874125,Inferred,575.8070068359375,79,0,75.30275212638456,75.30290408685386,75.83904739841611,-61.03405904158739,-2.588329936873159,0.5065981301347384,-2.299584373364059,0.566,-2.640726509880423,0.5113927806193954,-2.5229622196702994,0.5284555837001633
19,PAS,"748,785",748.0,0.30839474487304686,Inferred,8.46961498260498,79,0,60.0223572934156,60.022547939625476,60.5315680240668,-43.42041621268189,-2.7738476782319825,0.5259672126098719,-2.452907761561589,0.566,-2.6787445270724013,0.5345529997625166,-2.7131246101702056,0.5550879535196724
20,LADT,"749,831",390.0,2.613642578125,Inferred,305.8071594238281,79,0,71.33032296608515,71.33048338930706,71.86159632110079,-56.570640958581244,-2.7169336894466367,0.5159726828848499,-2.3890136174056873,0.566,-2.6830911459350664,0.5241371888914844,-2.5974786314634146,0.5400381844312285
21,LBP,750,236.0,2.31894775390625,Inferred,421.5738525390625,79,0,87.99571888717098,87.99584892809555,88.59037221519556,-84.12907018838929,-2.773049782619414,0.5058546559417901,-2.346219681031934,0.566,-2.7577462821879855,0.5064157948040311,-2.58387726308276,0.5242788661066663
22,WNGC,"751,781,811,823,829",280.0,2.805896240234375,Inferred,504.44607543945307,79,0,56.35454057895388,56.354743633266196,56.942699668838806,-49.23412214178517,-2.453724283392859,0.5038211967098083,-2.033366229488948,0.566,-2.3575245564966116,0.5058369430728701,-2.3061584225600265,0.5219286092378452
23,SABD,752,280.0,2.36867041015625,Inferred,364.7810363769531,79,0,68.90223823332086,68.90240430977354,69.52282327864872,-68.90202617092487,-2.613083427447843,0.5070875512641864,-2.2093582928996036,0.566,-2.551222754696414,0.5097132766082517,-2.4560444453282506,0.5265702226311716
24,SBSM,"753,782,810",280.0,1.824324951171875,Inferred,325.2884521484375,79,0,11.38219383391622,11.383199136404391,12.32775105344003,-11.378041739296537,-1.3548587588733538,0.46756271987995196,-1.2067272877294088,0.566,-1.1116514590398725,0.4775688492903085,-1.2460884835892718,0.46889479456720096
25,FFI,754,390.0,4.94453857421875,Inferred,89.78324127197266,79,0,87.95855621675591,87.95868631262296,88.30062653394175,-39.75480518185273,-2.6959719843095336,0.5157297949786327,-2.6363285311215074,0.566,-2.9112663828397634,0.525915592618519,-2.7614355449433035,0.5425492856374425
26,CCP,755,387.0,3.22153369140625,Inferred,381.51092529296875,79,0,84.48385005352768,84.48398550005288,84.98120854561596,-63.06564303062244,-2.8284845430592562,0.5170010569824703,-2.582156442799567,0.566,-2.8631535778363246,0.5253592940295674,-2.726889391741307,0.5418694119299886
27,SMCA,756,387.0,2.479776611328125,Inferred,526.83056640625,79,0,92.8864553410822,92.88657853499102,93.38679553911926,-70.85948754112827,-2.9352827490413924,0.5180229338618304,-2.705322399311708,0.566,-2.971519362229651,0.5261701888314766,-2.801340683519177,0.5429382567583777
28,PTWN,215,748.0,0.0,Inferred,0.0,79,0,23.67737783853591,27.008765086752096,27.008765086752096,27.415661356422003,-2.0775418038320805,0.5245160221422563,-1.7427742188234754,0.566,-1.8361507161635104,0.5339999636671283,-1.9547136467356219,0.5526202344797934
29,PERR,"216,758",748.0,0.0,Inferred,0.0,79,0,35.94868459960207,35.94900291451578,36.62671882162381,-35.94830353486208,-2.348271557809403,0.525180887953462,-2.014973800446902,0.566,-2.164977788552898,0.5342226569296018,-2.300818181072748,0.553938445674851
30,GAVI,"217,759",748.0,0.0,Inferred,0.0,79,0,42.31684260270281,42.31711301551798,42.975668651487034,-42.31512218635864,-2.4866722478223746,0.5254683204169092,-2.1394486403185984,0.566,-2.3256195625689666,0.5343296914343566,-2.431399212389317,0.5543464889540681
31,MBRD,"218,760,783",387.0,0.3061561279296875,Inferred,150.0,79,0,25.190869916346557,25.19132416623809,25.927965976908848,-25.189698127441833,-1.909792733911781,0.503118895030031,-1.597193061333042,0.566,-1.6906723528623755,0.5142605920942892,-1.8095341372172327,0.5212422498547687
32,PEDL,"219,761,834,875,932",748.0,0.3061571044921875,Inferred,150.0,79,0,26.483309350195828,26.483741432138455,27.21287014576697,-26.482429421779994,-2.0804530816719966,0.5245242447735856,-1.8101738873684252,0.566,-1.942640673887351,0.5340247105515402,-2.0585147963987933,0.5530574502816877
33,LBUT,"220,762",748.0,0.0,Inferred,0.0,79,0,39.558334345559,40.51859870776298,40.52731408878052,15.352925169775212,-2.4437339300684,0.5253825849110617,-2.0865455258618297,0.566,-2.2762089937944476,0.534297024973736,-2.3965593678517627,0.5542418908000312
34,ALIS,"221,763,876,933",748.0,0.0,Inferred,0.0,79,0,50.88588922269276,50.88611409894016,51.169283419112695,-13.463287264518497,-2.644253895492308,0.5257573372001477,-2.2959378824559526,0.566,-2.5101385117994344,0.5344489255989278,-2.579767010491928,0.5547591649248549
35,PACI,"222,764,784",748.0,0.0,Inferred,0.0,79,0,39.037806662338056,39.03809978869723,39.42244154960501,-15.586101767346301,-2.4180965999986994,0.5253300239472558,-2.076397757557378,0.566,-2.2458696069820436,0.5342768441501435,-2.3667357610900415,0.5541499180186487
36,SLVW,"223,765,901,950",748.0,0.0,Inferred,0.0,79,0,3.7524424442137976,7.5198159387022585,7.715724237498032,7.611720552847744,-1.0567731357034706,0.5205627251443935,-0.9539167168727573,0.566,-0.8875507001918036,0.5334216083142898,-0.6706767811401235,0.5443378642507323
37,ALP,"224,856,923,953",354.0,0.0,Inferred,0.0,79,0,79.9673723201904,79.96751541658746,80.04562464665258,3.5872739503823086,-2.8257833445525424,0.5154173769796323,-2.480517024454872,0.566,-2.7033884735613714,0.522022836532479,-2.650981629098304,0.5384001910285223
38,OSI,"225,913,966",390.0,0.30704888916015627,Inferred,301.09075927734375,79,0,112.45436817463195,112.45446993188787,112.64524729199537,-21.901764044942766,-3.1251543545991756,0.5197098657129563,-2.990175076981944,0.566,-3.2109320258516676,0.527940659671932,-2.995599006864043,0.5455554500521358
39,PDE,"226,914,967",455.0,1.891710693359375,Inferred,150.0,79,0,95.6373950556412,95.63751470597185,95.91548442784635,-32.60238822695665,-3.0038416026159522,0.5208230088887678,-2.810192462165334,0.566,-3.064886191009848,0.529950552433971,-2.8873905259355817,0.5472134798087425
40,MOP,"227,909,964",349.0,2.317824951171875,Inferred,300.07830810546875,79,0,124.43038592392585,124.43047788738627,124.78134708100575,-62.35553022614747,-3.153137936237798,0.5184914120960527,-3.1143597063266357,0.566,-3.3075148813716853,0.526421898478362,-3.0706919246417823,0.544473758642218
41,LGU,"228,382,642,656,664,665,737,908,960,963",390.0,0.30588656616210935,Inferred,300.036865234375,79,0,141.22029778213567,141.22037881191676,141.62380704805966,-86.21992258326235,-3.3183454195533444,0.5210475208049713,-3.392669192422016,0.566,-3.535309147370365,0.5297381082004939,-3.270624081377991,0.5483550643266837
42,WSS,"229,921,974",390.0,2.6350205078125,Inferred,85.74756622314453,79,0,102.27708172403806,102.27719360684354,102.69186720450647,-61.9343161286625,-3.0182834780870165,0.51885960899798,-2.844467447365772,0.566,-3.0900826550020395,0.5271669417517658,-2.8875647981773067,0.544245758616309
43,HLL,"230,905,959",280.0,1.1223736572265626,Inferred,320.9423828125,79,0,75.95770363108782,75.95785428126817,76.40901807789903,-48.872728654685226,-2.6913036770435284,0.5085351031219185,-2.308831804585286,0.566,-2.6496146931282794,0.5115555271771898,-2.529506998099198,0.5286341027636473
44,LGB,"231,907,962",280.0,4.502671875,Inferred,717.0183715820312,79,0,66.89992908088387,66.90010012797805,67.48128514586809,-59.37915124653074,-2.4379832546034543,0.5034549826312356,-2.181191226976347,0.566,-2.3509232742655377,0.5091513907062598,-2.4339169275978905,0.5259221595717403
45,COO,232,280.0,4.596244140625,Inferred,706.7113037109375,79,0,77.11134646111651,77.111494857463,77.6928475691047,-70.04659938480285,-2.542708716355709,0.50568079421272,-2.3251264210619995,0.566,-2.5032245659606485,0.511838405954837,-2.5409076109548114,0.5289426233111764
46,LAF,"233,906,961",387.0,2.5221943359375,Inferred,468.18499755859375,79,0,87.4617084009625,87.46183923587012,88.0265904224823,-77.70022897430464,-2.8848716181207075,0.5175534620667657,-2.625973809535356,0.566,-2.9021603351483383,0.5256566378253212,-2.7540609574507102,0.5422678113707513
47,RPV,"234,918,971",515.0,0.0,Inferred,0.0,79,0,101.24574636007017,101.2458593825637,101.81759239973705,-93.12485073827274,-3.1267165021401615,0.5229308898123762,-2.9415638755930895,0.566,-3.11242911546337,0.532096778776954,-2.9866251393719385,0.5501744232723353
48,DLA,"235,904,958",280.0,5.349873046875,Inferred,823.2176513671875,79,0,72.39489218792437,72.39505025212283,73.00278170028876,-69.49963971312177,-2.4371157137934754,0.5034276636726261,-2.258559390423205,0.566,-2.3837086161644527,0.5106505176346346,-2.4932462322690516,0.5276319844281466
49,BRE,"236,902,956",280.0,3.815594482421875,Inferred,688.8037719726562,79,0,69.132572844046,69.1327383671696,69.75358649097153,-68.45342468879711,-2.5260305677480055,0.5053473914161012,-2.212600371699975,0.566,-2.411885540666491,0.5097767238724645,-2.45855138034246,0.5266428608943302
50,STG,"237,919,972",280.0,1.846126220703125,Inferred,0.0,79,0,72.20484906586495,72.20500754608737,72.8233669356958,-72.2033989045879,-2.650577376747087,0.507793660077166,-2.2558800952026283,0.566,-2.5281343195446944,0.5106008445265009,-2.491265522539919,0.5275763202881734
51,PLS,"238,916,969",748.0,0.0,Inferred,0.0,79,0,52.0044375526931,52.004657592163355,52.64821779253282,-52.00356209806865,-2.662896936790755,0.5257890207529722,-2.3156338597939374,0.566,-2.5321232404017238,0.5344627878876193,-2.5973029224289634,0.5548045889419305
52,OLI,"239,910,965",387.0,3.15256005859375,Inferred,429.1308288574219,79,0,53.72458777591082,53.724800770200574,54.36156096862185,-52.505000473440624,-2.463078664850032,0.5126867345593419,-2.1147541686137132,0.566,-2.394949749077785,0.5213413287390611,-2.375370820868515,0.5357527153938996
53,RIO,"240,917,970",354.0,2.8465947265625,Inferred,339.7779846191406,79,0,45.947139254199804,45.947388301741654,46.546362053098676,-39.36359162272424,-2.336778153902865,0.508395102554215,-1.9584068712989806,0.566,-2.220127531277469,0.5156882052291384,-2.2268471045732317,0.5291242193660991
54,CHN,"241,903,957",354.0,0.7460384521484374,Inferred,220.0,79,0,36.717518561497386,36.71783021122167,37.39778624691485,-36.71724889492399,-2.1691599387817107,0.5052540064436981,-1.7989727281236867,0.566,-2.0108136499978784,0.5130009688731781,-2.0596063009166232,0.5244552092807145
56,TAB,242,748.0,0.0,Inferred,0.0,79,0,14.032911551120847,14.03372697139923,14.397870424928731,0.6798686732909106,-1.5901284436039205,0.5229270884949002,-1.4682663455577054,0.566,-1.3385863074968531,0.5336762249130813,-1.3982215356835728,0.5496864729997681
57,PDU,"243,915,968",354.0,0.30847784423828123,Inferred,200.0,79,0,22.982168339213533,22.98266624389229,23.73733673301781,-22.979955686510877,-1.8303818173836162,0.497553362388748,-1.5236152953495627,0.566,-1.5982976068243988,0.5075429342589436,-1.7221195860015261,0.5129737979513107
64,SVD,"244,920,973",748.0,0.30638958740234373,Inferred,16.440473556518555,79,0,0.0,0.3003791021126226,3.1213707416071004,0.23612123075782054,-0.4860502664308478,0.5175557444828056,-0.5820275640586078,0.566,-0.408816275827098,0.533206509507049,-0.33681176148624214,0.5416894126034802
66,FIL,245,280.0,6.65884716796875,Inferred,982.72509765625,79,0,125.25655359213141,125.2566449490193,125.55789567850012,-51.15798479369365,-2.8008954738976106,0.5103769662527861,-3.0058993218299537,0.566,-3.011491571354308,0.5206712602415414,-2.99339869143315,0.5389708108958355
67,LAPD,246,515.0,0.0,Inferred,0.0,79,0,59.003256036127695,59.00344997515854,59.143198095886476,-1.5284181103247598,-2.6680219707498853,0.5203917393165878,-2.300829607038753,0.566,-2.513791333567668,0.5302449852424713,-2.5523161358084807,0.5464315430271216
68,STNI,"247,786,790,805,825,830",280.0,5.97972607421875,Inferred,874.417724609375,79,0,72.00677503355018,72.0069339497142,72.59011656262068,-65.00801881787483,-2.3940747236784112,0.5024486316716051,-2.253087833335654,0.566,-2.3719017732365866,0.5105489153473167,-2.489195924432964,0.5275180548102292
73,TEST,"312,333,335,438,439,492,633,644,718,736,742,776,777,796,797,799,800,802,819,820,821,826,835,836,878,885,887,888,889,890,895,896,912,922,931,944,949,952,976,977,984,989,990,993,994,996,997,1000,1001,1002,1004",280.0,3.874125,Inferred,575.8070068359375,79,0,75.30275212638456,75.30290408685386,75.83904739841611,-61.03405904158739,-2.588329936873159,0.5065981301347384,-2.299584373364059,0.566,-2.640726509880423,0.5113927806193954,-2.5229622196702994,0.5284555837001633
