ID,Short Name,Run IDs,Vs30,Depth 2.5 km/sec,Vs30 Type,Depth 1.0 km/sec,Source ID,Rup ID,DistanceJB,DistanceRup,DistanceSeis,DistanceX,mean (CB2008),std. dev. (CB2008),mean (Boore2008),std. dev. (Boore2008),mean (CY2008),std. dev. (CY2008),mean (AS2008),std. dev. (AS2008)
18,USC,"747,778,801,827,930,983",280.0,3.874125,Inferred,575.8070068359375,79,0,75.30275212638456,75.30290408685386,75.83904739841611,-61.03405904158739,-1.7688819839146517,0.5682866376473446,-1.734696987081211,0.603,-1.8549099799172506,0.5789614344724068,-1.5980320057408954,0.6060259348494555
19,PAS,"748,785",748.0,0.30839474487304686,Inferred,8.46961498260498,79,0,60.0223572934156,60.022547939625476,60.5315680240668,-43.42041621268189,-2.2299948861359,0.5828979327463771,-2.067689036230356,0.603,-2.3433320021977657,0.6165652465573952,-1.9613036612416288,0.6260774712445737
20,LADT,"749,831",390.0,2.613642578125,Inferred,305.8071594238281,79,0,71.33032296608515,71.33048338930706,71.86159632110079,-56.570640958581244,-2.008410695093698,0.5778720246874927,-1.8796982728326015,0.603,-2.0069100701445683,0.599440008014793,-1.7213362865057311,0.6185436938402085
21,LBP,750,236.0,2.31894775390625,Inferred,421.5738525390625,79,0,87.99571888717098,87.99584892809555,88.59037221519556,-84.12907018838929,-1.9594882037023649,0.5661688248024521,-1.7363698940499686,0.603,-1.940513122848191,0.5702200771833915,-1.6482301966860713,0.6006125314756428
22,WNGC,"751,781,811,823,829",280.0,2.805896240234375,Inferred,504.44607543945307,79,0,56.35454057895388,56.354743633266196,56.942699668838806,-49.23412214178517,-1.691823360869641,0.5662534526083152,-1.5015685471433575,0.603,-1.646541310427337,0.5711003429877712,-1.4144761002798083,0.6013193625530199
23,SABD,752,280.0,2.36867041015625,Inferred,364.7810363769531,79,0,68.90223823332086,68.90240430977354,69.52282327864872,-68.90202617092487,-1.8426562418053645,0.5686423233177502,-1.6580394683397528,0.603,-1.8135066214488964,0.5766330551630411,-1.557272878331548,0.6046750483968697
24,SBSM,"753,782,810",280.0,1.824324951171875,Inferred,325.2884521484375,79,0,11.38219383391622,11.383199136404391,12.32775105344003,-11.378041739296537,-0.6421358765161165,0.5368144376481548,-0.5595703086152912,0.603,-0.4473496037242501,0.5251288160603385,-0.5121504093535325,0.5593382647843382
25,FFI,754,390.0,4.94453857421875,Inferred,89.78324127197266,79,0,87.95855621675591,87.95868631262296,88.30062653394175,-39.75480518185273,-1.889576300827226,0.5777632855504967,-2.083889315594562,0.603,-2.195902109750594,0.6019240257795966,-1.8952186386067347,0.6196510791430123
26,CCP,755,387.0,3.22153369140625,Inferred,381.51092529296875,79,0,84.48385005352768,84.48398550005288,84.98120854561596,-63.06564303062244,-2.0994087860504593,0.5782408157732482,-2.038357205788781,0.603,-2.154700493293907,0.6010990346051769,-1.8283617619828743,0.6192197850962519
27,SMCA,756,387.0,2.479776611328125,Inferred,526.83056640625,79,0,92.8864553410822,92.88657853499102,93.38679553911926,-70.85948754112827,-2.214911061357471,0.5787024289922796,-2.13721449404519,0.603,-2.241966289304804,0.6022116198934551,-1.8846788010528577,0.6196983267234901
28,PTWN,215,748.0,0.0,Inferred,0.0,79,0,23.67737783853591,27.008765086752096,27.008765086752096,27.415661356422003,-1.5707941664654617,0.5828979327463771,-1.3608970869696007,0.603,-1.5410171731768132,0.6156481365760117,-1.28963326155648,0.6260774712445737
29,PERR,"216,758",748.0,0.0,Inferred,0.0,79,0,35.94868459960207,35.94900291451578,36.62671882162381,-35.94830353486208,-1.829321263596343,0.5828979327463771,-1.6524636330390237,0.603,-1.8551153459394423,0.6160202140769593,-1.6030506263310664,0.6260774712445737
30,GAVI,"217,759",748.0,0.0,Inferred,0.0,79,0,42.31684260270281,42.31711301551798,42.975668651487034,-42.31512218635864,-1.9600877520472066,0.5828979327463771,-1.776425373220867,0.603,-2.0128874733349784,0.6162029543834291,-1.7171078472234929,0.6260774712445737
31,MBRD,"218,760,783",387.0,0.3061561279296875,Inferred,150.0,79,0,25.190869916346557,25.19132416623809,25.927965976908848,-25.189698127441833,-1.2285200414555706,0.5716612656799016,-1.107367038706792,0.603,-1.0704313237972751,0.5838336812362359,-1.0372757728549447,0.6095868356348046
32,PEDL,"219,761,834,875,932",748.0,0.3061571044921875,Inferred,150.0,79,0,26.483309350195828,26.483741432138455,27.21287014576697,-26.482429421779994,-1.5747453999213832,0.5828979327463771,-1.4359468255944234,0.603,-1.4625277441916271,0.6156689386967868,-1.3776321315761921,0.6260774712445737
33,LBUT,"220,762",748.0,0.0,Inferred,0.0,79,0,39.558334345559,40.51859870776298,40.52731408878052,15.352925169775212,-1.9191597481033456,0.5828979327463771,-1.7243887888313372,0.603,-1.966996107703632,0.6161502929871423,-1.6866880443407763,0.6260774712445737
