ID,Short Name,Run IDs,Vs30,Depth 2.5 km/sec,Vs30 Type,Depth 1.0 km/sec,Source ID,Rup ID,DistanceJB,DistanceRup,DistanceSeis,DistanceX,mean (CB2008),std. dev. (CB2008),mean (Boore2008),std. dev. (Boore2008),mean (CY2008),std. dev. (CY2008),mean (AS2008),std. dev. (AS2008)
18,USC,"747,778,801,827,930,983",280.0,3.874125,Inferred,575.8070068359375,79,0,75.30275212638456,75.30290408685386,75.83904739841611,-61.03405904158739,-1.9505119310170653,0.6054188351813116,-2.0013953192475338,0.645,-2.1204668345157565,0.614340166935025,-1.82892006164147,0.6316973865863863
19,PAS,"748,785",748.0,0.30839474487304686,Inferred,8.46961498260498,79,0,60.0223572934156,60.022547939625476,60.5315680240668,-43.42041621268189,-2.6631485375361263,0.6116804721421144,-2.52023579150551,0.645,-2.8281888173719283,0.6398121205850454,-2.3862905540227564,0.6404974629145692
20,LADT,"749,831",390.0,2.613642578125,Inferred,305.8071594238281,79,0,71.33032296608515,71.33048338930706,71.86159632110079,-56.570640958581244,-2.286602712835008,0.6110280857562675,-2.2078396107525133,0.645,-2.421663237096532,0.6293842378799386,-2.033464053404678,0.6394721437440205
21,LBP,750,236.0,2.31894775390625,Inferred,421.5738525390625,79,0,87.99571888717098,87.99584892809555,88.59037221519556,-84.12907018838929,-2.134113377277873,0.6036872188553593,-1.9430365093880466,0.645,-2.2670101768173443,0.606371822107804,-1.9582346103516692,0.62803112122471
22,WNGC,"751,781,811,823,829",280.0,2.805896240234375,Inferred,504.44607543945307,79,0,56.35454057895388,56.354743633266196,56.942699668838806,-49.23412214178517,-1.9159202623018323,0.6045286150391191,-1.7861359124144087,0.645,-1.9925332950497328,0.6099061359259332,-1.6756753835069906,0.6295950179614733
23,SABD,752,280.0,2.36867041015625,Inferred,364.7810363769531,79,0,68.90223823332086,68.90240430977354,69.52282327864872,-68.90202617092487,-2.0598518751791266,0.6055740593736918,-1.9323781553234203,0.645,-2.184884262407644,0.6130411471219747,-1.8724746181898548,0.631095500190693
24,SBSM,"753,782,810",280.0,1.824324951171875,Inferred,325.2884521484375,79,0,11.38219383391622,11.383199136404391,12.32775105344003,-11.378041739296537,-0.8520649165612795,0.5909551385890509,-0.8373996181714187,0.645,-0.7540546438217861,0.5822534003132664,-0.8458712668795331,0.6100404903480365
25,FFI,754,390.0,4.94453857421875,Inferred,89.78324127197266,79,0,87.95855621675591,87.95868631262296,88.30062653394175,-39.75480518185273,-2.096924797950893,0.6110137760012264,-2.386042004159969,0.645,-2.586303597564151,0.6306068047742387,-2.3387023723723996,0.6396243727550921
26,CCP,755,387.0,3.22153369140625,Inferred,381.51092529296875,79,0,84.48385005352768,84.48398550005288,84.98120854561596,-63.06564303062244,-2.359493900582485,0.6110042037692377,-2.345303037732943,0.645,-2.5494832710468547,0.6301310705167131,-2.1065152862266614,0.6394567392643475
27,SMCA,756,387.0,2.479776611328125,Inferred,526.83056640625,79,0,92.8864553410822,92.88657853499102,93.38679553911926,-70.85948754112827,-2.478634278264037,0.6110719627698334,-2.4295428147908376,0.645,-2.5610173142683736,0.6306752306418287,-2.116310515255836,0.6395300645526155
28,PTWN,215,748.0,0.0,Inferred,0.0,79,0,23.67737783853591,27.008765086752096,27.008765086752096,27.415661356422003,-2.062287396681915,0.6116804721421144,-1.8845016117634326,0.645,-2.0724300979737174,0.6394780777408173,-1.7688387151969431,0.6404974629145692
