ID,Short Name,Run IDs,Vs30,Depth 2.5 km/sec,Vs30 Type,Depth 1.0 km/sec,Source ID,Rup ID,DistanceJB,DistanceRup,DistanceSeis,DistanceX,mean (CB2008),std. dev. (CB2008),mean (Boore2008),std. dev. (Boore2008),mean (CY2008),std. dev. (CY2008),mean (AS2008),std. dev. (AS2008)
18,USC,"747,778,801,827,930,983",280.0,3.874125,Inferred,575.8070068359375,79,0,75.30275212638456,75.30290408685386,75.83904739841611,-61.03405904158739,-3.631047632176827,0.7000585689783392,-3.769004948128495,0.744,-4.105818779856486,0.7477927741025585,-3.600263730091443,0.6834244654678379
19,PAS,"748,785",748.0,0.30839474487304686,Inferred,8.46961498260498,79,0,60.0223572934156,60.022547939625476,60.5315680240668,-43.42041621268189,-4.687101503258541,0.7000585689783392,-4.359987207856388,0.744,-4.885137322478767,0.7477927741025585,-4.603280035604869,0.6834244654678379
20,LADT,"749,831",390.0,2.613642578125,Inferred,305.8071594238281,79,0,71.33032296608515,71.33048338930706,71.86159632110079,-56.570640958581244,-4.074644060319923,0.7000585689783392,-3.992642155402291,0.744,-4.633676605993453,0.7477927741025585,-4.086819932512189,0.6834244654678379
21,LBP,750,236.0,2.31894775390625,Inferred,421.5738525390625,79,0,87.99571888717098,87.99584892809555,88.59037221519556,-84.12907018838929,-3.8199216109619023,0.7000585689783392,-3.7089323736932043,0.744,-4.239339631725067,0.7477927741025585,-3.896750578881841,0.6834244654678379
22,WNGC,"751,781,811,823,829",280.0,2.805896240234375,Inferred,504.44607543945307,79,0,56.35454057895388,56.354743633266196,56.942699668838806,-49.23412214178517,-3.626777960065071,0.7000585689783392,-3.57476046739579,0.744,-3.9905126231865142,0.7477927741025585,-3.5084823542533354,0.6834244654678379
23,SABD,752,280.0,2.36867041015625,Inferred,364.7810363769531,79,0,68.90223823332086,68.90240430977354,69.52282327864872,-68.90202617092487,-3.7770237246316425,0.7000585689783392,-3.707946519726781,0.744,-4.291094730366281,0.7477927741025585,-3.857627014990279,0.6834244654678379
24,SBSM,"753,782,810",280.0,1.824324951171875,Inferred,325.2884521484375,79,0,11.38219383391622,11.383199136404391,12.32775105344003,-11.378041739296537,-2.468136729589305,0.7000585689783392,-2.6233114421769055,0.744,-2.8123190897808876,0.7477927741025585,-2.832551579358431,0.6834244654678379
25,FFI,754,390.0,4.94453857421875,Inferred,89.78324127197266,79,0,87.95855621675591,87.95868631262296,88.30062653394175,-39.75480518185273,-3.8148585722504866,0.7000585689783392,-4.145276557457127,0.744,-4.767875916569972,0.7477927741025585,-4.682826484104866,0.6834244654678379
26,CCP,755,387.0,3.22153369140625,Inferred,381.51092529296875,79,0,84.48385005352768,84.48398550005288,84.98120854561596,-63.06564303062244,-4.136681352669933,0.7000585689783392,-4.10959288321064,0.744,-4.710095975293799,0.7477927741025585,-4.069516845989355,0.6834244654678379
27,SMCA,756,387.0,2.479776611328125,Inferred,526.83056640625,79,0,92.8864553410822,92.88657853499102,93.38679553911926,-70.85948754112827,-4.266002617839694,0.7000585689783392,-4.180353297797479,0.744,-4.593587111927505,0.7477927741025585,-3.94917782475147,0.6834244654678379
28,PTWN,215,748.0,0.0,Inferred,0.0,79,0,23.67737783853591,27.008765086752096,27.008765086752096,27.415661356422003,-4.186780308707182,0.7000585689783392,-3.757063942457633,0.744,-4.2182556460737874,0.7477927741025585,-4.093108134947301,0.6834244654678379
